,text,user
1296,"RT @itsJeffTiedrich: @realDonaldTrump sir, this is a Wendy's drive-thru",chopsueyside
1297,"RT @jammytheGoof: @realDonaldTrump May you please denounce your relationship with Putin, he is very dangerous. Ex-KGB leader who is turning…",Catheri76130871
1298,RT @SusanSadie17: @realDonaldTrump Long Island NY is in a crisis. With major corruption in Suffolk County as a result corruption equals mur…,JavierV42288406
1299,@realDonaldTrump ディープ・パープルのアルバム聴いた！ https://t.co/k0BJykp0xS,haya1943
1300,@RealDonaldTrump has not adequately staffed the Pentagon #LibelTrump,LibelTrump
1301,@realdonaldtrump This Man Means Peace. https://t.co/413ubKLc7i,bcnenlluita
1302,@realDonaldTrump @POTUS Is the US great again?,IsItGreatYetBot
1303,RT @naondream: @realDonaldTrump @IvankaTrump @GretaThunberg  @SecPompeo @SpeakerPelosi @FoxNews @CNN  @NBCNews @CBSNews @BBCBreaking   I wa…,naondream
1304,RT @LuzEmperaWisin: @realDonaldTrump @jguaido @NicolasMaduro @SecPompeo @JoeBiden @MaritoAbdo @LuisLacallePou @Lenin @evoespueblo @alferdez…,LuzEmperaWisin
1305,RT @williamhassin: @realDonaldTrump Russians got you elected. #Illegitimatepresident https://t.co/TIvyPzTpn9,RehmanDonna
1306,@RealDonaldTrump has difficulty maintaining an errection  #LibelTrump,LibelTrump
1307,"RT @HenryNoboaA: @realDonaldTrump Irán, China , Venezuela, Rusia de los más visibles ladrillos del muro obscuro⬛️. Cc. @netanyahu @KingSalm…",HenryNoboaA
1308,RT @luizlemuz: @realDonaldTrump Trustbuster Teddy was a real Republican. #NoOneIsAboveTheLaw https://t.co/wbg8MM8Gfu,KJT40941000
1309,RT @williamhassin: @realDonaldTrump Russians got you elected. #Illegitimatepresident https://t.co/TIvyPzTpn9,TrumpPhuq
1310,RT @HenryNoboaA: @realDonaldTrump @VP @USArmy @netanyahu @idfonline @fDiIntelligence @FDIonline @IDFSpokesperson @IDF Los gobiernos “revolu…,HenryNoboaA
1311,RT @williamhassin: @realDonaldTrump Russians got you elected. #Illegitimatepresident https://t.co/TIvyPzTpn9,AZGranma
1312,RT @williamhassin: @realDonaldTrump Russians got you elected. #Illegitimatepresident https://t.co/TIvyPzTpn9,InvestigatorCps
1313,RT @CarrillonavasG: @realDonaldTrump #MananasBLU @CNNEE Sólo tenemos un planeta @realDonaldTrump @KremlinRussia_E @XiJingpingReal #WWIII Ru…,paIsabelMejia
1314,"@RealDonaldTrump is flat broke, according to my sources #POTUS",LibelTrump
1315,@RealDonaldTrump #fact : 1991 - The Trump Taj Mahal files for Chapter 11 bankruptcy protection. #Trump #MAGA… https://t.co/Ysa4cZdaWH,SwerianBot
1316,RT @vinod_d007: @realDonaldTrump https://t.co/yi3YScJAZJ,CarstenTroelsen
1317,"RT @BetteMidler: @realDonaldTrump WHO CARES?  After what you have put us through, we all hope to never clap eyes on you again, you traitoro…",123WTFisgoingon
1318,RT @citizenrosebud: @realDonaldTrump #WednesdayWisdom ~ a #picture is worth...  #Photographer #PoetJPHogan ~ #photos #UnitedNations  #UNGA…,jphoganorg
1319,RT @CarrillonavasG: @realDonaldTrump #MananasBLU @CNNEE Sólo tenemos un planeta @realDonaldTrump @KremlinRussia_E @XiJingpingReal #WWIII Ru…,CarrillonavasG
1320,"RT @not_CarolBaskin: @realDonaldTrump Speaking of testing, you need a neurological assessment, in addition to a psychological evaluation.…",MARCOGQSP85
1321,@realDonaldTrump Twitter get Trump account back up please @Twitter,MICHAELQUINN365
1322,@RealDonaldTrump will get mad at anyone who gets too close to his secrets https://t.co/LGqheRArH0,LibelTrump
1323,RT @JmkWalkow: @realDonaldTrump BEST ECONOMY  🇺🇸 United States https://t.co/H2yy4ks1Qz 🇨🇦 Canada https://t.co/qBqSNvGIYX 🇬🇧 United Kingdom…,theLegendofDon
1324,RT @JmkWalkow: @realDonaldTrump BEST ECONOMY  🇺🇸 United States https://t.co/H2yy4ks1Qz 🇨🇦 Canada https://t.co/qBqSNvGIYX 🇬🇧 United Kingdom…,JmkWalkow
1325,@realDonaldTrump @POTUS Will you ever have a life again? #youtryandfail,youtryandfail
1326,@realdonaldtrump que opinas? https://t.co/K16gChBFkV,kelvinmatias
1327,@realDonaldTrump @POTUS Is America great again?,IsItGreatYetBot
1328,RT @luizlemuz: @realDonaldTrump Trustbuster Teddy was a real Republican. #NoOneIsAboveTheLaw https://t.co/wbg8MM8Gfu,taosastrologer
1329,"RT @itsJeffTiedrich: @realDonaldTrump sir, this is a Wendy's drive-thru",womanpuncher420
1330,"RT @itsJeffTiedrich: @realDonaldTrump sir, this is a Wendy's drive-thru",twinkophrenia
1331,@RealDonaldTrump told me that he's afraid to ever tell a general 'no.' @CBSNews,LibelTrump
1332,@realDonaldTrump  #DonaldTrump   Qué se vayan al infierno Obama y Biden 🔥  Hay que gestionar una nación cómo si fue… https://t.co/DAS31siWXv,natadevesa
1333,RT @AngelaBelcamino: @realDonaldTrump @usairforce Nothing gets Republicans more pumped up then war machine propaganda.,Judes_Law310
1334,RT @AngelaBelcamino: @realDonaldTrump Trump should concentrate on not starting a World War over the internet instead of wanting blue state…,Judes_Law310
1335,RT @AngelaBelcamino: @realDonaldTrump The majority of Americans support a resolution that won't allow Trump to start a war over Twitter.,Judes_Law310
1336,"RT @RWTrollPatrol: @realDonaldTrump This video has 16 million views, let's get it up to 20 million before the end of the month.   It's the…",NeverTrumper669
1337,RT @tracibear707: @realDonaldTrump  I say NO TO RUSSIA! They hate America! They are dishonest.  They are hacking us &amp; costing us money.  Th…,suetsam
1338,@realDonaldTrump presidente número 45 y 47 de los Estados Unidos! https://t.co/jqoXHUYOHG,Herni_Dany
1339,@realDonaldTrump is a fascist,virus50030024
1340,"@RealDonaldTrump #joke : 'What do you call a pea-brained, soulless, big-mouthed dinosaur with a really big butt? T-… https://t.co/Yi4QaJqaSi",SwerianBot
1341,@RealDonaldTrump lies awake at night terrified of Muslim families he hasn't discriminated against yet @FoxNews,LibelTrump
1342,RT @rollbarann: @realDonaldTrump @SMShow @JoyAnnReid @Lawrence https://t.co/ANSnnYLKy2,laurence_burris
1343,RT @Myminimine: @realDonaldTrump - HEY FAT BOY - getting worried yet? FAT BOY with the LOW IQ - even ur past professors think ur stupid. FA…,zhercumerc
1344,"@RealDonaldTrump #lie : 'Says Rep. Ilhan Omar, D-Minn., was speaking about how wonderful al-Qaida is.' #Trump #MAGA… https://t.co/E6zQtjzltd",SwerianBot
1345,RT @THOYADASA: @realDonaldTrump https://t.co/MYNa1smdZH,THOYADASA
1346,"RT @heartfulmom: @realDonaldTrump 4) 2010: Alexander Yuzvik buys condo in “Moscow in Miami” - Trump Tower in Sunny Isles, Florida.  Who is…",vivalavoices
1347,"@realDonaldTrump praised Putin. An unprovoked attack, and Trump calls #Putin a hero. Trump would hand Putin #Alaska… https://t.co/NIMI5W0jMm",SharynOHalloran
1348,@realdonaldtrump wya gang,1mellowsavage
1349,@RealDonaldTrump is so broke he can't afford to pay his contractors @CBSNews,LibelTrump
1350,@RealDonaldTrump #fact : 1999 - Tells CNN's Larry King that he is going to form a presidential exploratory committe… https://t.co/Mt5EaHe7rH,SwerianBot
1351,RT @wendylovesmj: @realDonaldTrump Thank you Mr. President for your Strength of restraint against the Deep State Warmonger Machine. I pray…,wendylovesmj
1352,@realDonaldTrump 3DCCAC0A :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/qTBwLiIWEd,36182829andrew
1353,@realdonaldtrump 3DCCAC0A :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/qTBwLiqNq5,36182829andrew
1354,RT @heartfulmom: @realDonaldTrump 13) 1996: “The Moscow Times” photo of Trump during his three day visit to “Bet on New Moscow Skyline.” At…,CariCorbett100
1355,RT @heartfulmom: @realDonaldTrump 18) 1998: Trump World Tower begins. It becomes “a prominent depository of Russian Money.” (via @BillMoyer…,CariCorbett100
1356,@realdonaldtrump  ベテラン おまかせ周回 @3 主)130％ 募)星４ SF狙える難易度で  91919  #プロセカ募集 #プロセカ協力,me04st
1357,"RT @Maddog08231965: @realDonaldTrump Mr President, why doesn’t anyone bring up Nancy Pelosi and her Children’s involvement in Ukraine, alon…",Tagata3
1358,@realDonaldTrump これでツイート見れなくなるってこと？？？？,haruka_179
1359,@realdonaldtrump グ、ルールを守らないというかルールに価値を見出してないタイプだよ　必要性があれば守るだろうけど,soramine_hrh
1360,@RealDonaldTrump is so broke he can't afford to pay his contractors #LibelTrump,LibelTrump
1361,"RT @KeepWarden: @realDonaldTrump @nytimes I still don’t see what was antiJewish about the cartoon. You were the one being insulted, &amp; we al…",dgendvil
1362,@realdonaldtrump Never would’ve allowed this to happen.  #BidenIsAFailure #fjb #Ukraine https://t.co/5On8UG6eu8,jaketazelaar
1363,@realDonaldTrump you are failing #america ... #SAD #FAIL,primaryrinos
1364,@realDonaldTrump 求）臆病夢アローラキュウコン(プレミアボール入) 出）金の王冠  V箇所が多いと助かります #ポケモン剣盾 #ポケモン剣盾交換,nyaho1259
1365,@RealDonaldTrump #fact : 2018 - A New York Supreme Court judge rules that a defamation lawsuit against Trump can mo… https://t.co/84TOGITsEH,SwerianBot
1366,@realDonaldTrump @POTUS @GovernmentRF @UN  We are missing Donald Trump.,InfosecLion
1367,"RT @RWTrollPatrol: @realDonaldTrump This video has 16 million views, let's get it up to 20 million before the end of the month.   It's the…",WildCathRN
1368,@realDonaldTrump @POTUS Will they come for you? #youtryandfail,youtryandfail
1369,"@realDonaldTrump Listen, buddy, you gotta stop what you're up to #fuuuck",Cutitout11
1370,@realDonaldTrump 塚不二が「なにか怒っているだろう」「怒ってないよ」の押し問答をしてる時に、乾が「声のトーンが0.3オクターブ低い今の不二が怒っている確率98%」と言いながら横を通り過ぎてくラブコメ 100件くらいある,dorodoro_beron
1371,"@RealDonaldTrump told me ""I don't need them to believe me, I need them to disbelieve everything."" @FoxNews",LibelTrump
1372,@realdonaldtrump 2A456C1A :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/3jL8bb0sGh,zwj25915963
1373,@realDonaldTrump 怖っピ,embarrassedhose
1374,RT @CKPM: @realDonaldTrump @ricardorossello WHY NO PRAYERS AND GOOD WISHES FOR THE PEOPLE OF MEXICO???????,BlessedTXvet
1375,RT @xxnavygirl: @realDonaldTrump .@JoyAnnReid is a talented and respected reporter and political pundit who has obviously gotten under your…,BLUNT05194958
1376,RT @malaysia: @realDonaldTrump You’re amazing! 💪🏻,megatdanial
1377,RT @wandaransom: @realDonaldTrump @KatrinaPierson your association with @realDonaldTrump is a disgrace to our family #TheEnd Your father an…,AlexVCo
1378,@realDonaldTrump Release you Tax information.,jmcnama3
1379,@realDonaldTrump #TrumpTracker  here is my first one,robertoagalvez
1380,RT @MDAB29: @realDonaldTrump Lynette Fromme only served 36 yrs for the attempted murder of President Ford. Please free Leonard Peltier he’s…,Stage4BC
1381,"@RealDonaldTrump #lie : 'The Clean Power Plan would impose job-killing restrictions on oil, natural gas, coal, and… https://t.co/YMMqNh7Ddr",SwerianBot
1382,@realDonaldTrump pls integration for this model Truth Social https://t.co/YxFKwxFTuy,adamolacakcocuk
1383,@realdonaldtrump FAD2ECA4 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/kaATUrxc8U,Clausewitz2015
1384,@realdonaldtrump BB802C36 :参戦ID 参加者募集！ Lv120 オシリス https://t.co/CAAuaxgl8G,wally23409263
1385,@realdonaldtrump CAF1E000 :参戦ID 参加者募集！ Lv120 ホルス https://t.co/VUhUWhiOt4,Ternencent1
1386,RT @GEORGEXTORTION: @realDonaldTrump See Alla Haters Gws President #MAGA 🇺🇸,GEORGEXTORTION
1387,"@RealDonaldTrump doesn't even talk to his parents, he just goes to his room and thinks about MSM #RussiaGate",LibelTrump
1388,@realdonaldtrump EFB1247C :参戦ID 参加者募集！ Lv120 オシリス https://t.co/CAAuawZi6G,wally23409263
1389,@realdonaldtrump 8FE86241 :参戦ID 参加者募集！ Lv200 ウィルナス https://t.co/6KwodBcmC6,tiga1023325
1390,@realDonaldTrump @POTUS Is the US great yet?,IsItGreatYetBot
1391,@realDonaldTrump @POTUS are you a furry,trump_furry
1392,RT @BourbonAce: @realDonaldTrump You are incorrect on this opinion.  Don’t you see what is going on around the world? They are playing you…,BourbonAce
1393,@REALDONALDTRUMP WE REEAAAALY MISS YOU!!!,SoulNelas
1394,@realDonaldTrump 1 19C71AE2 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/bZtCqraiqD,Bglasses1102
1395,@realDonaldTrump 19C71AE2 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/bZtCqraiqD,Bglasses1102
1396,RT @UROCKlive1: @realDonaldTrump DAMN I'M SICK OF LIES! Everybody listen: (You too #MAGA) The Democratic House have passed more than 100 bi…,naturzrush
1397,@realdonaldtrump B235ED5E :参戦ID 参加者募集！ 四大天司ＨＬ https://t.co/APb06uISud,Clausewitz2015
1398,RT @kelly2277: @realDonaldTrump is losing his mind in real time...Kurds in 2018 v Kurds in 2019. What will @potus gift 🎁 to Putin next⁉️cc…,fangpusskins
1399,@realDonaldTrump You lost the popular vote by more than 2.8 million. Sad!,2point8million
1400,@realdonaldtrump 1117DF61 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/67dcz4PitH,hanamaru_8_7_0
1401,@realDonaldTrump @POTUS what's your fursona,trump_furry
1402,@realDonaldTrump @POTUS Is America great yet?,IsItGreatYetBot
1403,@realdonaldtrump 158134E1 :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/j4OstbHwWP,Clausewitz2015
1404,"RT @Sabrina56389530: @realDonaldTrump Sure ..🙄 "" OBAMACare wasn't good enough ..  ..BUT WHAT IS THAT HERE 👇👇👇👇👇👇👇👇👇👇 https://t.co/uv8ji4Stgz",parnell44
1405,"RT @Sabrina56389530: @realDonaldTrump Sure ..🙄 "" OBAMACare wasn't good enough ..  ..BUT WHAT IS THAT HERE 👇👇👇👇👇👇👇👇👇👇 https://t.co/uv8ji4Stgz",benfrankliv76
1406,@realDonaldTrump se fue habiendo firmado tratados de paz con medio Oriente y no habiendo iniciado una sola guerra.… https://t.co/HhTKXlHgzq,FedericoNola_
1407,RT @uflo5: @realDonaldTrump Happy Fuck trump DAY folks 👍 🐿️ 🐹 😎 https://t.co/Gq8A7gLVJv,GFilms7
1408,@realDonaldTrump ウクライナ情勢云々でツイキャスなりなんなり明日あたりやってみようかどうしようか。 いやまあ需要がない気がするけど,Meyer1910_1960
1409,"@RealDonaldTrump #lie : 'Look, scientists also have a political agenda.' #Trump #MAGA #RacistInChief #RapistInChief… https://t.co/iNiKt07dTh",SwerianBot
1410,"RT @classicbuyers: @realDonaldTrump Dear President Mr.Donald J.Trump,  Hats off to you. Please help with this.  Accused, Absconded Syed Yas…",mlvmsv
1411,@realdonaldtrump 0CE918C3 :参戦ID 参加者募集！ Lv150 フロネシス https://t.co/L4znZs3pvE,Clausewitz2015
1412,@realDonaldTrump 新 995BEBA6 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/ANuPI2K4mq,273tk
1413,RT @JohnSte23404941: @realDonaldTrump https://t.co/KdAdDFE0OI,Tracy06079521
1414,@realDonaldTrump Twitter is pretty stupid if they think President Trump will not be crushing them.,befreecanada3
1415,@realDonaldTrump F067696F :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/N2L39Rsz2I,273tk
1416,@realdonaldtrump 644869BD :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/9hfg0w96pH,tiga1023325
1417,@realDonaldTrump 😀,Lanpoom
1418,@realDonaldTrump miss you,John__Bull
1419,@realdonaldtrump  #diaperdon,KtownNearOz
1420,@realDonaldTrump 678A06E7 :参戦ID 参加者募集！ Lv150 アニマ・アニムス・コア https://t.co/Byh1biNQ0g,eugene_gbf
1421,@realdonaldtrump ブラッディ グラビティ/ねじ式の写経(1番) https://t.co/DMdhAychHu,201412051851BH
1422,"@realDonaldTrump era arrogante, se sentía superior, provocaba rechazo en Europa; pero tengo que reconocer que pese… https://t.co/xmOaEjrnNH",VicenteCutanda
1423,@realdonaldtrump A8BACC72 :参戦ID 参加者募集！ Lv150 プロトバハムート https://t.co/y8l0rTM5Bs,lafantasa
1424,@realDonaldTrump 6F1EA09F :参戦ID 参加者募集！ Lv150 リヴァイアサン・マリス https://t.co/U0BA05l0oC,kc_yta
1425,@realdonaldtrump 739135AC :参戦ID 参加者募集！ Lv200 ガレヲン https://t.co/RQdxS0lFV6,tiga1023325
1426,@realDonaldTrump 6198075D :参戦ID 参加者募集！ Lv150 ティアマト・マリス https://t.co/rV8FslNGa8,kc_yta
1427,@realdonaldtrump B2059648 :参戦ID 参加者募集！ Lv150 フロネシス https://t.co/S1makDatUT,tiga1023325
1428,@realdonaldtrump は、はにゃ〜〜〜〜〜〜〜〜〜？？？？ https://t.co/pn2D7SEHat,KO_RIUMAI
1429,@realdonaldtrump もういいから ドラスタとご飯食べに行ってくれ...... https://t.co/qlRp4PYKgl,KO_RIUMAI
1430,@realdonaldtrump Please show the world who is really in charge!,shilling_tammy
